n,n_days,n_bins,n_hi,n_lo,q_hi_mean,q_lo_mean,spread,spread_lo95,spread_hi95,spearman,spearman_lo95,spearman_hi95,p_boot,population,factor,outcome,nq,is_spread,is_n,oos_spread,oos_lo95,oos_hi95,oos_n,oos_sign_agrees,split_date,q_value,q_value_dedup
3260,74,5,650,652,0.0261538461538461,0.0199386503067484,0.0062151958470976,-0.0133468109325838,0.0308087332226644,0.0219512343553271,-0.020671702919443,0.0609231002422245,0.572,P3_no_premium_floor,f_iv,y_orion_pess,5,0.0265232597583371,2063.0,-0.0070170344560588,-0.0249407666878257,0.0049525795121511,1197.0,False,2026-05-21,,
310,28,2,19,291,0.0180385367056527,0.0024082219656502,0.0156303147400024,-0.0502083588565874,0.0763463124865011,0.0791200669193181,-0.1074676843649345,0.2606552888722391,0.5758637956935403,P3_no_premium_floor,f_gamma_lag,y_und_return_1d,5,,,,,,,,,,
4348,78,5,782,1520,-0.0093858820666162,-0.0199717334020333,0.010585851335417,-0.0237155967516019,0.0507667159260567,0.1023741657642795,0.0449014121429475,0.1566695031953008,0.594,P3_no_premium_floor,f_dte,y_ret,5,0.0365837709841125,3151.0,-0.0381216695792539,-0.1243533513728761,0.0226624144946634,1197.0,False,2026-05-21,,
2350,65,5,470,492,0.0212765957446808,0.0284552845528455,-0.0071786888081646,-0.0356867846128237,0.0169552552199742,-0.0158036415127223,-0.0650721462513427,0.0372325080934925,0.599,P3_no_premium_floor,f_mom20d_lag,y_orion_opt,5,-9.329750709060822e-05,1160.0,-0.0159782913536826,-0.0644973366437991,0.019813147522434,1190.0,True,2026-05-21,,
2350,65,5,470,492,0.0212765957446808,0.0284552845528455,-0.0071786888081646,-0.0356867846128237,0.0169552552199742,-0.0158036415127223,-0.0650721462513427,0.0372325080934925,0.599,P3_no_premium_floor,f_mom20d_lag,y_orion_pess,5,-9.329750709060822e-05,1160.0,-0.0159782913536826,-0.0644973366437991,0.019813147522434,1190.0,True,2026-05-21,,
4348,78,5,870,870,0.0172413793103448,0.0206896551724137,-0.0034482758620689,-0.0168164026486258,0.0094363375035307,-0.000250648402108,-0.0350413852582561,0.032152736001844,0.609,P3_no_premium_floor,f_log_prem,y_orion_opt,5,-0.0063743616833949,3151.0,0.0012935494998275,-0.0238622496388814,0.016134449068328,1197.0,False,2026-05-21,,
4348,78,5,870,870,0.0172413793103448,0.0206896551724137,-0.0034482758620689,-0.0168164026486258,0.0094363375035307,-0.000250648402108,-0.0350413852582561,0.032152736001844,0.609,P3_no_premium_floor,f_log_prem,y_orion_pess,5,-0.0063743616833949,3151.0,0.0012935494998275,-0.0238622496388814,0.016134449068328,1197.0,False,2026-05-21,,
1011,48,5,201,208,0.1442786069651741,0.1971153846153846,-0.0528367776502104,-0.1758800839674626,0.1291855641012265,-0.0272117790471457,-0.1284522513199916,0.1004631949971786,0.645,P3_no_premium_floor,f_oibuild_lag,y_tp,5,,,,,,,,,,
3633,78,5,727,727,0.1650618982118294,0.1760660247592847,-0.0110041265474553,-0.06119367415913,0.050642631609764,-0.0046223378232689,-0.0503853843920578,0.049354247274762,0.655,P3_no_premium_floor,f_prior_flow_align,y_tp,5,-0.0086655112651646,2885.0,-0.0747238466536712,-0.2706030909631612,0.0909440559440559,748.0,True,2026-05-21,,
4348,78,5,870,870,-0.011485565051899,-0.0255384988226879,0.0140529337707888,-0.0393306949047261,0.0663546704363541,-0.017737838039409,-0.105643126292712,0.0705961221700271,0.658,P3_no_premium_floor,f_logmoney,y_ret,5,0.0264159093592282,3151.0,-0.0196080022030573,-0.0752169798552118,0.0675941939204231,1197.0,False,2026-05-21,,
334,14,5,67,67,0.0139698344853553,0.0228241597245746,-0.0088543252392192,-0.0427304710367987,0.0203603145558,0.0031514103905949,-0.1260557595352625,0.1919691191656575,0.6643321660830416,P3_no_premium_floor,f_maxpain_dist,y_und_return_5d,5,,,,,,,,,,
309,15,5,62,62,0.0010669843416956,0.0056808488848773,-0.0046138645431817,-0.0235333079915217,0.0144707095449507,0.0157281801246061,-0.1517432634760997,0.1377117934594028,0.6656641604010025,P3_no_premium_floor,f_prior_flow_align,y_und_return_5d,5,,,,,,,,,,
712,23,5,138,144,0.0063433251814283,0.0019434320863633,0.004399893095065,-0.0154034188273322,0.0243411527260483,-0.0348734852752966,-0.1335232641718128,0.1211307235171226,0.671,P3_no_premium_floor,f_iv_rank,y_und_return_1d,5,0.0050845318398001,533.0,0.0046547635024296,-0.0284285374987145,0.0251760031767368,179.0,True,2026-05-21,,
294,13,5,58,59,0.0096860049032789,0.0040150307676254,0.0056709741356534,-0.0227127026157824,0.0492339507384182,-0.0177160941171909,-0.1195525173606573,0.1876852774134725,0.682,P3_no_premium_floor,f_abs_delta,y_und_return_5d,5,,,,,,,,,,
349,15,5,70,70,-0.0024938250497452,0.00431925021102,-0.0068130752607652,-0.0521363103415092,0.0291854160178042,0.0048799737023483,-0.1720633382718061,0.1309421715765376,0.698,P3_no_premium_floor,f_otm,y_und_return_5d,5,,,,,,,,,,
2591,65,5,517,521,-0.0119258894452604,-0.003280714876652,-0.0086451745686084,-0.0515396923529293,0.0315668670728052,-0.007956969090283,-0.0571654291681308,0.0381797517642514,0.698,P3_no_premium_floor,f_rsi14_lag,y_ret,5,0.0105018719961442,1401.0,-0.029131458835148,-0.1138936451994676,0.0328371652580559,1190.0,False,2026-05-21,,
3354,57,5,671,672,-0.0053896834966212,0.0017143839667573,-0.0071040674633786,-0.0492130936005489,0.0336545412506759,-0.0260296099008181,-0.0693858567976416,0.024162096195991,0.707,P3_no_premium_floor,f_maxpain_dist,y_ret,5,0.0003411455161478,2164.0,-0.0131142283958807,-0.0620648148333364,0.0330426934068068,1190.0,False,2026-05-21,,
1779,61,5,343,357,0.0040776658722126,-0.0050700943846832,0.0091477602568958,-0.0432533005363669,0.0636299618780772,-0.0067027761644014,-0.0686633615378398,0.0705651842929831,0.712,P3_no_premium_floor,f_osiv_lag,y_ret,5,0.0177617909512306,739.0,-0.009418342217686,-0.1219321057726847,0.0774580047486361,1040.0,False,2026-05-21,,
2350,65,5,468,476,0.1965811965811965,0.1848739495798319,0.0117072470013646,-0.0562804861861127,0.0802479918273038,0.0162448974536205,-0.0493494193678768,0.0913498231573819,0.72,P3_no_premium_floor,f_vol20_lag,y_tp,5,0.1058181068828136,1160.0,0.0131099353321575,-0.0856006837794354,0.0911377316242153,1190.0,True,2026-05-21,,
349,15,5,66,73,0.0026824532524323,-0.0037154048474933,0.0063978580999257,-0.0578670729886406,0.0425782972479844,0.0380236416588937,-0.180587983494657,0.1918036370723864,0.7423711855927964,P3_no_premium_floor,f_minutes_close,y_und_return_5d,5,,,,,,,,,,
2597,65,5,520,523,0.025,0.02868068833652,-0.00368068833652,-0.028309580605423,0.0207180752678116,-0.0041379372047259,-0.051002973361016,0.0465224859054822,0.744,P3_no_premium_floor,f_mom5d_lag,y_orion_opt,5,-0.0197864629248702,1405.0,0.0090354906054279,-0.030408055518844,0.058323331707478,1192.0,False,2026-05-21,,
2597,65,5,520,523,0.025,0.02868068833652,-0.00368068833652,-0.028309580605423,0.0207180752678116,-0.0041379372047259,-0.051002973361016,0.0465224859054822,0.744,P3_no_premium_floor,f_mom5d_lag,y_orion_pess,5,-0.0197864629248702,1405.0,0.0090354906054279,-0.030408055518844,0.058323331707478,1192.0,False,2026-05-21,,
2597,65,5,520,523,-0.0201204648120169,-0.0154185565060658,-0.0047019083059511,-0.0437949776978798,0.0298185392097955,0.0069613806019631,-0.0416824605018381,0.0518716450669162,0.763,P3_no_premium_floor,f_mom5d_lag,y_ret,5,-0.0225322694338083,1405.0,0.0264705998105901,-0.0248486295251952,0.0807729379435473,1192.0,False,2026-05-21,,
2350,65,5,468,476,-0.0053952290199469,-0.0103157615867776,0.0049205325668306,-0.0326173338697966,0.0477942777621064,-0.0146749222513451,-0.066531983825842,0.0484324201529958,0.771,P3_no_premium_floor,f_vol20_lag,y_ret,5,0.0395860091537368,1160.0,-0.0012760749174352,-0.0525438716529617,0.0543622939934908,1190.0,False,2026-05-21,,
849,32,5,167,171,0.0004443609631132,0.0055375318285516,-0.0050931708654384,-0.0262701488351689,0.0270633658660935,-0.0153130357199383,-0.1440143062629507,0.2001230943362177,0.795,P3_no_premium_floor,f_minutes_open,y_und_return_1d,5,-0.0085078832712895,667.0,0.0095390134013118,-0.0409480913045027,0.039965116539287,182.0,False,2026-05-21,,
765,32,5,153,154,0.0056431091724427,0.0015352557859538,0.0041078533864888,-0.0251687151078505,0.0177384356303108,0.0185936100561189,-0.0996576732738681,0.1434452915407744,0.806,P3_no_premium_floor,f_prior_flow,y_und_return_1d,5,0.0058409503169037,632.0,-0.0137622389955764,-0.0498937947223488,0.0049816861746238,133.0,False,2026-05-21,,
4348,78,5,858,874,-0.0145212093232453,-0.0182108263032084,0.0036896169799631,-0.0282046262577981,0.0384140667619364,-0.0540572268801011,-0.0938081332892387,-0.009171592580133,0.808,P3_no_premium_floor,f_minutes_close,y_ret,5,0.0055394946568323,3151.0,-0.0008185325086592,-0.0638340760983682,0.1005105864402498,1197.0,False,2026-05-21,,
334,14,5,67,69,0.0133351500567933,0.010666965941688,0.0026681841151052,-0.0239981369392202,0.0376566070918359,-0.1050044112320913,-0.2127629350234533,0.0735322168874107,0.809,P3_no_premium_floor,f_iv_rank,y_und_return_5d,5,,,,,,,,,,
4348,78,3,2609,870,0.0233806055960138,0.0218390804597701,0.0015415251362436,-0.0118777231284647,0.0138148018280975,0.009595151265624,-0.0262408283886085,0.0424422776643876,0.812,P3_no_premium_floor,f_ask_share,y_orion_opt,5,-8.814844197631289e-06,3151.0,0.0047222767969912,-0.0265616337682613,0.0194140173870881,1197.0,False,2026-05-21,,
4348,78,3,2609,870,0.0233806055960138,0.0218390804597701,0.0015415251362436,-0.0118777231284647,0.0138148018280975,0.009595151265624,-0.0262408283886085,0.0424422776643876,0.812,P3_no_premium_floor,f_ask_share,y_orion_pess,5,-8.814844197631289e-06,3151.0,0.0047222767969912,-0.0265616337682613,0.0194140173870881,1197.0,False,2026-05-21,,
4348,78,5,816,973,-0.0101271234169127,-0.0065045611727669,-0.0036225622441458,-0.0330409093683343,0.0265949213654226,-0.0379665237044639,-0.0657634885977797,-0.0099770812563118,0.818,P3_no_premium_floor,f_trade_count,y_ret,5,-0.0128904494493518,3151.0,-0.0218499974256753,-0.0814906671504294,0.0419913408831028,1197.0,True,2026-05-21,,
4348,78,5,858,874,0.0314685314685314,0.028604118993135,0.0028644124753964,-0.0167623963278798,0.0216274299561649,0.0099582799692417,-0.0341784460986602,0.0495529317646968,0.822,P3_no_premium_floor,f_minutes_close,y_orion_opt,5,-0.0055088702147525,3151.0,0.0254407670893906,0.003720849201125,0.0687601726500003,1197.0,False,2026-05-21,,
4348,78,5,858,874,0.0314685314685314,0.028604118993135,0.0028644124753964,-0.0167623963278798,0.0216274299561649,0.0099582799692417,-0.0341784460986602,0.0495529317646968,0.822,P3_no_premium_floor,f_minutes_close,y_orion_pess,5,-0.0055088702147525,3151.0,0.0254407670893906,0.003720849201125,0.0687601726500003,1197.0,False,2026-05-21,,
2477,66,5,496,496,0.0241935483870967,0.0282258064516129,-0.0040322580645161,-0.0407804447556789,0.0253599537379623,-0.0162756415397581,-0.0785809357081555,0.0431607359814357,0.825,P3_no_premium_floor,f_vrp,y_orion_opt,5,-9.119649805447438e-05,1281.0,-0.0057504312823461,-0.0729022197443118,0.0458233388560548,1196.0,True,2026-05-21,,
2477,66,5,496,496,0.0241935483870967,0.0282258064516129,-0.0040322580645161,-0.0407804447556789,0.0253599537379623,-0.0162756415397581,-0.0785809357081555,0.0431607359814357,0.825,P3_no_premium_floor,f_vrp,y_orion_pess,5,-9.119649805447438e-05,1281.0,-0.0057504312823461,-0.0729022197443118,0.0458233388560548,1196.0,True,2026-05-21,,
4348,78,5,859,891,-0.0185858272853201,-0.0156170783383358,-0.0029687489469843,-0.0381940479942115,0.0296562773796336,0.0541207347899033,0.0093488262489353,0.0939068953798777,0.835,P3_no_premium_floor,f_minutes_open,y_ret,5,-0.0074159880393113,3151.0,0.004329036661518,-0.0954248270435336,0.0660313991881887,1197.0,False,2026-05-21,,
2712,67,5,543,543,0.1749539594843462,0.1841620626151013,-0.009208103130755,-0.0873958004511752,0.0719984538227462,-0.0277910000968245,-0.0844003999679511,0.0409488167831464,0.837,P3_no_premium_floor,f_und_30d,y_tp,5,-0.0002883783523983,1520.0,-0.0413232171849631,-0.1462141613986386,0.0705082451264812,1192.0,True,2026-05-21,,
1011,48,5,199,228,0.0351758793969849,0.0307017543859649,0.00447412501102,-0.0331862519943915,0.0458768859812887,-0.0173724467779927,-0.1054798741896225,0.0410967460264546,0.842,P3_no_premium_floor,f_oimom_lag,y_orion_opt,5,,,,,,,,,,
1011,48,5,199,228,0.0351758793969849,0.0307017543859649,0.00447412501102,-0.0331862519943915,0.0458768859812887,-0.0173724467779927,-0.1054798741896225,0.0410967460264546,0.842,P3_no_premium_floor,f_oimom_lag,y_orion_pess,5,,,,,,,,,,
2716,67,5,542,546,0.022140221402214,0.0238095238095238,-0.0016693024073097,-0.0247239569225844,0.022536743996089,-0.0102085449187419,-0.0640302408483566,0.0370361579576198,0.853,P3_no_premium_floor,f_rv20,y_orion_opt,5,-0.0068361049202811,1520.0,0.0067036836403033,-0.0239791228774279,0.0415993916688723,1196.0,False,2026-05-21,,
2716,67,5,542,546,0.022140221402214,0.0238095238095238,-0.0016693024073097,-0.0247239569225844,0.022536743996089,-0.0102085449187419,-0.0640302408483566,0.0370361579576198,0.853,P3_no_premium_floor,f_rv20,y_orion_pess,5,-0.0068361049202811,1520.0,0.0067036836403033,-0.0239791228774279,0.0415993916688723,1196.0,False,2026-05-21,,
849,32,3,509,170,0.0041409082620115,0.0056582696506712,-0.0015173613886596,-0.0187810663730002,0.0152475607659084,-0.0033800348736699,-0.1035329941433318,0.0989359158833615,0.853,P3_no_premium_floor,f_ask_share,y_und_return_1d,5,0.0028874493354707,667.0,-0.0184575583779442,-0.0459472777078364,0.0019659004750365,182.0,False,2026-05-21,,
2477,66,5,496,496,0.1733870967741935,0.1834677419354838,-0.0100806451612903,-0.1038136647774669,0.0757428401607513,-0.0064687113005586,-0.0911865415937071,0.0744372115942402,0.857,P3_no_premium_floor,f_vrp,y_tp,5,0.0070677285992217,1281.0,-0.0363714778608395,-0.173346657273544,0.1333670097852331,1196.0,False,2026-05-21,,
310,28,5,62,63,0.0084771553513793,0.0108504119034697,-0.0023732565520903,-0.033484677048463,0.0183539394111305,-0.012068575363613,-0.1600354581265261,0.1160394988892382,0.859,P3_no_premium_floor,f_tox_lag,y_und_return_1d,5,,,,,,,,,,
4348,78,5,859,891,0.029103608847497,0.031425364758698,-0.002321755911201,-0.0207454310870977,0.0174949788837303,-0.0098965150291131,-0.0495734319664424,0.0341082777759585,0.862,P3_no_premium_floor,f_minutes_open,y_orion_opt,5,0.0042279815506259,3151.0,-0.0272156862745098,-0.0710581626701411,-0.0044036354473494,1197.0,False,2026-05-21,,
4348,78,5,859,891,0.029103608847497,0.031425364758698,-0.002321755911201,-0.0207454310870977,0.0174949788837303,-0.0098965150291131,-0.0495734319664424,0.0341082777759585,0.862,P3_no_premium_floor,f_minutes_open,y_orion_pess,5,0.0042279815506259,3151.0,-0.0272156862745098,-0.0710581626701411,-0.0044036354473494,1197.0,False,2026-05-21,,
2663,65,5,528,538,0.1931818181818181,0.1988847583643122,-0.005702940182494,-0.1160100128909365,0.0808340833088846,-0.0186385759215788,-0.0942865785376273,0.0479649037526692,0.875,P3_no_premium_floor,f_netbull_lag,y_tp,5,-0.0203804347826087,1468.0,0.0045593550180706,-0.1108571297319131,0.107668118425895,1195.0,False,2026-05-21,,
2716,67,5,542,546,0.1734317343173431,0.1684981684981685,0.0049335658191746,-0.0633933976854907,0.0822866384759579,0.0144623169346669,-0.0565494610984802,0.0915698122228062,0.877,P3_no_premium_floor,f_rv20,y_tp,5,0.0080040288016458,1520.0,0.0007448537378114,-0.1248891196945878,0.1503239271061739,1196.0,True,2026-05-21,,
2350,65,5,470,492,0.1808510638297872,0.1869918699186991,-0.0061408060889119,-0.0656495528040774,0.052515189096077,-0.0266785612763661,-0.0857454935785596,0.0299222985596855,0.877,P3_no_premium_floor,f_mom20d_lag,y_tp,5,-0.0743581131512166,1160.0,-0.0113924914158373,-0.0821420560337623,0.0728805590893913,1190.0,True,2026-05-21,,
312,29,5,63,65,0.0102405764658169,0.0084599439567396,0.0017806325090773,-0.0392943282217273,0.0447736390833782,0.0728289607008411,-0.1740303756601859,0.2997802236940459,0.878,P3_no_premium_floor,f_und_5d,y_und_return_1d,5,,,,,,,,,,
3354,57,5,671,672,0.2071535022354694,0.1979166666666666,0.0092368355688027,-0.0767195774497251,0.0888654381321037,-0.0015437149822754,-0.0667611932472852,0.0644969848542897,0.88,P3_no_premium_floor,f_maxpain_dist,y_tp,5,0.0115473441108544,2164.0,-0.0318097361575622,-0.1325193192216809,0.0663689851006811,1190.0,False,2026-05-21,,
2477,66,5,496,496,-0.0052776426923974,-0.0015516389529528,-0.0037260037394445,-0.0551878159775621,0.0610871268819966,-0.0169698365370075,-0.068325644342607,0.0522935860863821,0.881,P3_no_premium_floor,f_vrp,y_ret,5,0.0140734787762477,1281.0,-0.0162786231021926,-0.1176049981356753,0.1116951218427929,1196.0,False,2026-05-21,,
349,15,5,66,75,-0.0004264646885655,0.0011951103929251,-0.0016215750814907,-0.0281637712482077,0.0223817619985043,0.0344902917260004,-0.0703037132441324,0.121633757318566,0.881,P3_no_premium_floor,f_trade_count,y_und_return_5d,5,,,,,,,,,,
849,32,5,167,173,0.0047098969387704,0.0012597513621107,0.0034501455766597,-0.0299047076762356,0.0256901663401066,0.015378589542862,-0.1995974189324867,0.1440616755110572,0.889,P3_no_premium_floor,f_minutes_close,y_und_return_1d,5,0.0080016568346105,667.0,-0.0095390134013118,-0.039965116539287,0.0409480913045026,182.0,False,2026-05-21,,
2712,67,5,543,543,-0.0054206543069116,-0.0072900722491095,0.0018694179421978,-0.0515311410037022,0.0611933928452092,-0.0110654207010223,-0.0731678771650652,0.0578100584811069,0.901,P3_no_premium_floor,f_und_30d,y_ret,5,0.0336621855772466,1520.0,-0.038100697702252,-0.1071105448413929,0.0427457427595515,1192.0,False,2026-05-21,,
1011,48,5,199,228,0.1959798994974874,0.2017543859649122,-0.0057744864674248,-0.0952665291115482,0.0849036377692052,-0.0176952375055841,-0.0909855366813849,0.0661292333931424,0.903,P3_no_premium_floor,f_oimom_lag,y_tp,5,,,,,,,,,,
1779,61,5,347,434,0.1815561959654178,0.1820276497695852,-0.0004714538041673,-0.0742655402225553,0.0679175244275378,-0.0161348595821734,-0.0867515657640134,0.0596103675210591,0.922,P3_no_premium_floor,f_osivrank_lag,y_tp,5,-0.0987308302485457,739.0,0.015960350210694,-0.0674989903185059,0.107141885877256,1040.0,False,2026-05-21,,
1011,48,5,201,208,-0.0354365752774658,-0.0284804833678387,-0.006956091909627,-0.0747590716700726,0.1076309160572434,0.0463677777597903,-0.0595248127956314,0.1790973958778,0.922,P3_no_premium_floor,f_oibuild_lag,y_ret,5,,,,,,,,,,
2663,65,5,531,534,0.0301318267419962,0.0318352059925093,-0.0017033792505131,-0.0310284233469445,0.0261017127780599,-0.0050330383068905,-0.0585993530317925,0.0464677804183598,0.932,P3_no_premium_floor,f_sweepshare_lag,y_orion_opt,5,0.0084105314480741,1468.0,-0.0274272543935465,-0.0605363870987733,0.016180322473308,1195.0,False,2026-05-21,,
2663,65,5,531,534,0.0301318267419962,0.0318352059925093,-0.0017033792505131,-0.0310284233469445,0.0261017127780599,-0.0050330383068905,-0.0585993530317925,0.0464677804183598,0.932,P3_no_premium_floor,f_sweepshare_lag,y_orion_pess,5,0.0084105314480741,1468.0,-0.0274272543935465,-0.0605363870987733,0.016180322473308,1195.0,False,2026-05-21,,
765,32,5,148,161,0.0024942403256859,0.0039802094445246,-0.0014859691188387,-0.0211463013518353,0.0098864526271646,0.0437776139545982,-0.0708241234910142,0.1880678702055111,0.9328621908127208,P3_no_premium_floor,f_prior_cnt,y_und_return_1d,5,0.0023221331113922,632.0,,-0.0940930084353941,-0.0492496451742722,133.0,False,2026-05-21,,
1779,61,5,343,357,0.1778425655976676,0.1792717086834734,-0.0014291430858057,-0.0935283311826603,0.091722919699636,-0.0163928275189507,-0.0973628224535701,0.0816515135960104,0.939,P3_no_premium_floor,f_osiv_lag,y_tp,5,0.0106382978723404,739.0,-0.0180212014134275,-0.1220358655100016,0.0794233169793378,1040.0,False,2026-05-21,,
2350,65,5,464,470,-0.0004298199393348,0.0044806437726781,-0.004910463712013,-0.1123719582219148,0.0824164290459598,0.0678509438724616,-0.080677973781132,0.1888841216239706,0.94,P3_no_premium_floor,f_hujacobs_lag,y_ret,5,0.0150683093467,1160.0,0.0040273772446822,-0.1072924367550014,0.083525748225863,1190.0,True,2026-05-21,,
2717,67,5,511,545,0.1956947162426614,0.1926605504587156,0.0030341657839458,-0.0662518214341045,0.0999243910476415,-0.0032457888454746,-0.0648659955859145,0.0769309114903532,0.949,P3_no_premium_floor,f_und_5d,y_tp,5,-0.0112444100447196,1520.0,-0.0054135338345864,-0.0889924871836188,0.0946755420777772,1197.0,True,2026-05-21,,
4348,78,5,870,870,-0.0157143182788832,-0.016294105748378,0.0005797874694948,-0.0264651055364506,0.0259407735063315,0.0095298114149162,-0.023962747835325,0.0447916308749644,0.954,P3_no_premium_floor,f_log_prem,y_ret,5,-0.0002963120498843,3151.0,-0.0065965194135436,-0.0553304847292719,0.0572091647422946,1197.0,True,2026-05-21,,
3596,59,5,719,720,0.0292072322670375,0.0291666666666666,4.05656003708843e-05,-0.0204720733158446,0.0178654994710174,0.0027015603242975,-0.0409573353662352,0.0427100749840884,0.968,P3_no_premium_floor,f_iv_rank,y_orion_opt,5,-0.0083634544215457,2406.0,0.0044812817258883,-0.0169219009393368,0.0327673380232493,1190.0,False,2026-05-21,,
3596,59,5,719,720,0.0292072322670375,0.0291666666666666,4.05656003708843e-05,-0.0204720733158446,0.0178654994710174,0.0027015603242975,-0.0409573353662352,0.0427100749840884,0.968,P3_no_premium_floor,f_iv_rank,y_orion_pess,5,-0.0083634544215457,2406.0,0.0044812817258883,-0.0169219009393368,0.0327673380232493,1190.0,False,2026-05-21,,
2716,67,5,542,546,-0.0125060301344193,-0.0112276320603955,-0.0012783980740237,-0.0423552910728567,0.0516350652438602,-0.0176354574528137,-0.0684882142833982,0.0508789853919959,0.972,P3_no_premium_floor,f_rv20,y_ret,5,0.0010311202379031,1520.0,-0.0045368125612813,-0.0885953883202701,0.1021089859359248,1196.0,False,2026-05-21,,
2712,67,5,543,543,0.0202578268876611,0.0202578268876611,0.0,-0.0243473353524638,0.0267851283253252,-0.003880446768052,-0.0575441175138447,0.05059221172215,0.995,P3_no_premium_floor,f_und_30d,y_orion_opt,5,-0.0003204203915537,1520.0,0.0004995628824778,-0.036080097153771,0.0347885947037761,1192.0,False,2026-05-21,,
2712,67,5,543,543,0.0202578268876611,0.0202578268876611,0.0,-0.0243473353524638,0.0267851283253252,-0.003880446768052,-0.0575441175138447,0.05059221172215,0.995,P3_no_premium_floor,f_und_30d,y_orion_pess,5,-0.0003204203915537,1520.0,0.0004995628824778,-0.036080097153771,0.0347885947037761,1192.0,False,2026-05-21,,
2716,67,5,543,545,0.0082753862469974,0.0078815137815732,0.0003938724654241,-0.1088633984183461,0.0867301405340073,0.0835089473856946,-0.0623235705943943,0.1904255475856775,1.0,P3_no_premium_floor,f_hujacobs,y_ret,5,0.0158190860711482,1520.0,0.0081079195336168,-0.1153873909426837,0.091586935625628,1196.0,True,2026-05-21,,
3633,78,5,707,916,0.0183875530410183,0.0185589519650655,-0.0001713989240471,-0.0153024584936994,0.0152427986449239,0.0008732124979177,-0.0349048177005061,0.0365504324311369,1.0,P3_no_premium_floor,f_prior_cnt,y_orion_pess,5,-0.0105637353771682,2885.0,0.0225563909774436,-0.0193768212724623,0.2333211969507339,748.0,False,2026-05-21,,
309,15,5,60,66,0.0124912343003662,0.0100673970838741,0.002423837216492,-0.0368259930349969,0.0358202282859598,0.0539774622531004,-0.0672166977755258,0.1610058921375042,1.0,P3_no_premium_floor,f_prior_cnt,y_und_return_5d,5,,,,,,,,,,
5372,82,5,1075,1075,0.0327718097211366,-0.0565917489982534,0.0893635587193901,0.0602788654598024,0.1217174569853413,0.1768181215776397,0.1369757394818053,0.2212430337205498,0.001,P4_sweep_ask_any_dte,f_abs_delta,y_ret,5,,,,,,,,,,
7405,86,5,1398,1520,0.0321888412017167,0.2355263157894737,-0.2033374745877569,-0.2562482166381943,-0.1636376452571933,-0.2091474268974793,-0.2386251205004235,-0.1835400836155738,0.001,P4_sweep_ask_any_dte,f_dte,y_tp,5,,,,,,,,,,
7405,86,5,1398,1520,0.0042918454935622,0.0414473684210526,-0.0371555229274904,-0.0610695188796052,-0.0234828663239158,-0.1015957041842513,-0.1311690412422681,-0.0747134888153867,0.001,P4_sweep_ask_any_dte,f_dte,y_orion_opt,5,,,,,,,,,,
7405,86,5,1398,1520,0.0042918454935622,0.0414473684210526,-0.0371555229274904,-0.0610695188796052,-0.0234828663239158,-0.1015957041842513,-0.1311690412422681,-0.0747134888153867,0.001,P4_sweep_ask_any_dte,f_dte,y_orion_pess,5,,,,,,,,,,
7245,86,5,1449,1449,0.0234644582470669,0.0048309178743961,0.0186335403726708,0.0089868727110096,0.0294403379944335,0.0511659436661991,0.0257543481578725,0.0785841835256764,0.001,P4_sweep_ask_any_dte,f_vol_oi,y_orion_opt,5,,,,,,,,,,
7245,86,5,1449,1449,0.0234644582470669,0.0048309178743961,0.0186335403726708,0.0089868727110096,0.0294403379944335,0.0511659436661991,0.0257543481578725,0.0785841835256764,0.001,P4_sweep_ask_any_dte,f_vol_oi,y_orion_pess,5,,,,,,,,,,
208,8,2,6,202,0.0377169392514471,-0.0049081745570822,0.0426251138085294,0.0066263999320663,0.0842867928298058,0.2485573217096095,0.0650981790402521,0.4564783659698196,0.0015873015873015,P4_sweep_ask_any_dte,f_gamma_lag,y_und_return_5d,5,,,,,,,,,,
516,33,5,102,105,0.0209244460856188,7.335411569987463e-06,0.0209171106740489,0.0053243270537723,0.050478752027917,0.0086092545990963,-0.1362407321538684,0.1568758720397218,0.002,P4_sweep_ask_any_dte,f_osiv_lag,y_und_return_1d,5,,,,,,,,,,
7245,86,5,1449,1449,0.158040027605245,0.0869565217391304,0.0710835058661145,0.0277066740633598,0.1097021406020994,0.0757645339108176,0.0316009438134006,0.1175694358173334,0.003,P4_sweep_ask_any_dte,f_vol_oi,y_tp,5,,,,,,,,,,
7405,86,5,1481,1481,0.0168804861580013,0.0067521944632005,0.0101282916948008,0.0029236455714087,0.0166569053559013,0.0257047175700783,0.0041802558938092,0.044635797000121,0.004,P4_sweep_ask_any_dte,f_otm,y_orion_opt,5,,,,,,,,,,
7405,86,5,1481,1481,0.0168804861580013,0.0067521944632005,0.0101282916948008,0.0029236455714087,0.0166569053559013,0.0257047175700783,0.0041802558938092,0.044635797000121,0.004,P4_sweep_ask_any_dte,f_otm,y_orion_pess,5,,,,,,,,,,
7405,86,5,1481,1481,0.1107359891964888,0.1525995948683322,-0.0418636056718433,-0.0737512507182919,-0.0110399506498013,-0.0377932838561808,-0.068864198990205,-0.0052107920927832,0.005,P4_sweep_ask_any_dte,f_log_prem,y_tp,5,,,,,,,,,,
7405,86,5,1481,1481,0.0216070222822417,0.0060769750168804,0.0155300472653612,0.0051569891380651,0.0266296650706719,0.032150198393648,0.0009674800818689,0.0599402208833129,0.006,P4_sweep_ask_any_dte,f_logmoney,y_orion_opt,5,,,,,,,,,,
